geo_id,project_id,latitude,longitude,state,district,village,location_name
GEO-000631,LG-000631,30.011645,81.101405,Uttar Pradesh,Ambedkar Nagar,Shivpur (Ambedkar Nagar),Ambedkar Nagar Infrastructure Site 631
GEO-000632,LG-000632,26.546947,80.265868,Uttar Pradesh,Amethi,Rampur (Amethi),Amethi Infrastructure Site 632
GEO-000633,LG-000633,28.237861,81.668843,Uttar Pradesh,Amroha,Anandpur (Amroha),Amroha Infrastructure Site 633
GEO-000634,LG-000634,30.08107,79.450761,Uttar Pradesh,Auraiya,Haripur (Auraiya),Auraiya Infrastructure Site 634
GEO-000635,LG-000635,26.025568,77.403629,Uttar Pradesh,Ayodhya,Kalyanpur (Ayodhya),Ayodhya Infrastructure Site 635
GEO-000636,LG-000636,25.389582,79.112762,Uttar Pradesh,Azamgarh,Haripur (Azamgarh),Azamgarh Infrastructure Site 636
GEO-000637,LG-000637,27.482175,78.390491,Uttar Pradesh,Baghpat,Nandpur (Baghpat),Baghpat Infrastructure Site 637
GEO-000638,LG-000638,28.044991,84.57297,Uttar Pradesh,Bahraich,Haripur (Bahraich),Bahraich Infrastructure Site 638
GEO-000639,LG-000639,26.907899,83.73436,Uttar Pradesh,Ballia,Kishanpur (Ballia),Ballia Infrastructure Site 639
GEO-000640,LG-000640,26.102395,79.389613,Uttar Pradesh,Balrampur,Govindpur (Balrampur),Balrampur Infrastructure Site 640
GEO-000641,LG-000641,25.140633,82.957078,Uttar Pradesh,Banda,Kishanpur (Banda),Banda Infrastructure Site 641
GEO-000642,LG-000642,27.728262,77.350543,Uttar Pradesh,Barabanki,Shivpur (Barabanki),Barabanki Infrastructure Site 642
GEO-000643,LG-000643,28.95072,83.797109,Uttar Pradesh,Bareilly,Govindpur (Bareilly),Bareilly Infrastructure Site 643
GEO-000644,LG-000644,28.312981,79.484275,Uttar Pradesh,Basti,Kalyanpur (Basti),Basti Infrastructure Site 644
GEO-000645,LG-000645,29.41102,84.471822,Uttar Pradesh,Bhadohi,Govindpur (Bhadohi),Bhadohi Infrastructure Site 645
GEO-000646,LG-000646,25.725337,83.468785,Uttar Pradesh,Bijnor,Kishanpur (Bijnor),Bijnor Infrastructure Site 646
GEO-000647,LG-000647,26.368132,78.135679,Uttar Pradesh,Budaun,Devpur (Budaun),Budaun Infrastructure Site 647
GEO-000648,LG-000648,27.570346,84.088736,Uttar Pradesh,Bulandshahr,Sultanpur (Bulandshahr),Bulandshahr Infrastructure Site 648
GEO-000649,LG-000649,27.09676,84.128842,Uttar Pradesh,Chandauli,Govindpur (Chandauli),Chandauli Infrastructure Site 649
GEO-000650,LG-000650,27.648517,79.672019,Uttar Pradesh,Chitrakoot,Devpur (Chitrakoot),Chitrakoot Infrastructure Site 650
GEO-000651,LG-000651,29.935521,77.848123,Uttar Pradesh,Deoria,Devpur (Deoria),Deoria Infrastructure Site 651
GEO-000652,LG-000652,28.237841,84.317331,Uttar Pradesh,Etah,Haripur (Etah),Etah Infrastructure Site 652
GEO-000653,LG-000653,25.207034,80.921826,Uttar Pradesh,Etawah,Kalyanpur (Etawah),Etawah Infrastructure Site 653
GEO-000654,LG-000654,29.683426,79.794308,Uttar Pradesh,Farrukhabad,Shivpur (Farrukhabad),Farrukhabad Infrastructure Site 654
GEO-000655,LG-000655,25.211817,83.951561,Uttar Pradesh,Fatehpur,Kishanpur (Fatehpur),Fatehpur Infrastructure Site 655
GEO-000656,LG-000656,27.000173,79.068155,Uttar Pradesh,Firozabad,Kalyanpur (Firozabad),Firozabad Infrastructure Site 656
GEO-000657,LG-000657,28.66735,81.730778,Uttar Pradesh,Gautam Buddha Nagar,Sultanpur (Gautam Buddha Nagar),Gautam Buddha Nagar Infrastructure Site 657
GEO-000658,LG-000658,25.064373,82.211554,Uttar Pradesh,Ghaziabad,Haripur (Ghaziabad),Ghaziabad Infrastructure Site 658
GEO-000659,LG-000659,27.953288,80.478046,Uttar Pradesh,Ghazipur,Nandpur (Ghazipur),Ghazipur Infrastructure Site 659
GEO-000660,LG-000660,23.930622,83.633653,Uttar Pradesh,Gonda,Rampur (Gonda),Gonda Infrastructure Site 660
GEO-000661,LG-000661,25.347974,82.414206,Uttar Pradesh,Gorakhpur,Kishanpur (Gorakhpur),Gorakhpur Infrastructure Site 661
GEO-000662,LG-000662,26.790108,78.863617,Uttar Pradesh,Hamirpur,Anandpur (Hamirpur),Hamirpur Infrastructure Site 662
GEO-000663,LG-000663,25.419361,78.711388,Uttar Pradesh,Hapur,Nandpur (Hapur),Hapur Infrastructure Site 663
GEO-000664,LG-000664,24.756553,79.249149,Uttar Pradesh,Hardoi,Haripur (Hardoi),Hardoi Infrastructure Site 664
GEO-000665,LG-000665,27.637199,80.841392,Uttar Pradesh,Hathras,Fatehpur (Hathras),Hathras Infrastructure Site 665
GEO-000666,LG-000666,26.979153,83.989265,Uttar Pradesh,Jalaun,Kalyanpur (Jalaun),Jalaun Infrastructure Site 666
GEO-000667,LG-000667,27.731311,81.645233,Uttar Pradesh,Jaunpur,Bhavanipur (Jaunpur),Jaunpur Infrastructure Site 667
GEO-000668,LG-000668,29.530718,81.318563,Uttar Pradesh,Jhansi,Fatehpur (Jhansi),Jhansi Infrastructure Site 668
GEO-000669,LG-000669,29.852085,80.047704,Uttar Pradesh,Kannauj,Rampur (Kannauj),Kannauj Infrastructure Site 669
GEO-000670,LG-000670,25.246312,77.594764,Uttar Pradesh,Kanpur Dehat,Fatehpur (Kanpur Dehat),Kanpur Dehat Infrastructure Site 670
GEO-000671,LG-000671,29.465512,84.487001,Uttar Pradesh,Kanpur Nagar,Nandpur (Kanpur Nagar),Kanpur Nagar Infrastructure Site 671
GEO-000672,LG-000672,25.887786,83.364974,Uttar Pradesh,Kasganj,Haripur (Kasganj),Kasganj Infrastructure Site 672
GEO-000673,LG-000673,24.735136,80.96207,Uttar Pradesh,Kaushambi,Govindpur (Kaushambi),Kaushambi Infrastructure Site 673
GEO-000674,LG-000674,27.631587,82.161838,Uttar Pradesh,Kheri,Shivpur (Kheri),Kheri Infrastructure Site 674
GEO-000675,LG-000675,27.679215,81.079888,Uttar Pradesh,Kushinagar,Chandpur (Kushinagar),Kushinagar Infrastructure Site 675
GEO-000676,LG-000676,26.854688,83.144975,Uttar Pradesh,Lalitpur,Shivpur (Lalitpur),Lalitpur Infrastructure Site 676
GEO-000677,LG-000677,24.608968,78.901818,Uttar Pradesh,Lucknow,Anandpur (Lucknow),Lucknow Infrastructure Site 677
GEO-000678,LG-000678,28.966243,81.791432,Uttar Pradesh,Maharajganj,Kalyanpur (Maharajganj),Maharajganj Infrastructure Site 678
GEO-000679,LG-000679,28.518545,79.742211,Uttar Pradesh,Mahoba,Devpur (Mahoba),Mahoba Infrastructure Site 679
GEO-000680,LG-000680,25.33947,80.367437,Uttar Pradesh,Mainpuri,Govindpur (Mainpuri),Mainpuri Infrastructure Site 680
GEO-000681,LG-000681,26.78053,83.064833,Uttar Pradesh,Mathura,Fatehpur (Mathura),Mathura Infrastructure Site 681
GEO-000682,LG-000682,25.382467,83.154392,Uttar Pradesh,Mau,Haripur (Mau),Mau Infrastructure Site 682
GEO-000683,LG-000683,30.293665,77.221783,Uttar Pradesh,Meerut,Madhavpur (Meerut),Meerut Infrastructure Site 683
GEO-000684,LG-000684,24.017914,83.29893,Uttar Pradesh,Mirzapur,Shivpur (Mirzapur),Mirzapur Infrastructure Site 684
GEO-000685,LG-000685,25.043015,77.419691,Uttar Pradesh,Moradabad,Bhavanipur (Moradabad),Moradabad Infrastructure Site 685
GEO-000686,LG-000686,27.621333,79.355396,Uttar Pradesh,Muzaffarnagar,Bhavanipur (Muzaffarnagar),Muzaffarnagar Infrastructure Site 686
GEO-000687,LG-000687,25.887354,82.73151,Uttar Pradesh,Pilibhit,Kalyanpur (Pilibhit),Pilibhit Infrastructure Site 687
GEO-000688,LG-000688,27.25653,80.604516,Uttar Pradesh,Pratapgarh,Shivpur (Pratapgarh),Pratapgarh Infrastructure Site 688
GEO-000689,LG-000689,29.602962,84.042668,Uttar Pradesh,Prayagraj,Gopalpur (Prayagraj),Prayagraj Infrastructure Site 689
GEO-000690,LG-000690,30.165705,78.579013,Uttar Pradesh,Raebareli,Nandpur (Raebareli),Raebareli Infrastructure Site 690
GEO-000691,LG-000691,26.316515,80.599002,Uttar Pradesh,Rampur,Nandpur (Rampur),Rampur Infrastructure Site 691
GEO-000692,LG-000692,25.748345,83.061083,Uttar Pradesh,Saharanpur,Chandpur (Saharanpur),Saharanpur Infrastructure Site 692
GEO-000693,LG-000693,29.758644,77.831738,Uttar Pradesh,Sambhal,Kalyanpur (Sambhal),Sambhal Infrastructure Site 693
GEO-000694,LG-000694,27.006037,83.861651,Uttar Pradesh,Sant Kabir Nagar,Madhavpur (Sant Kabir Nagar),Sant Kabir Nagar Infrastructure Site 694
GEO-000695,LG-000695,27.831786,82.672775,Uttar Pradesh,Shahjahanpur,Chandpur (Shahjahanpur),Shahjahanpur Infrastructure Site 695
GEO-000696,LG-000696,28.120662,78.125882,Uttar Pradesh,Shamli,Anandpur (Shamli),Shamli Infrastructure Site 696
GEO-000697,LG-000697,25.132478,80.184763,Uttar Pradesh,Shravasti,Bhavanipur (Shravasti),Shravasti Infrastructure Site 697
GEO-000698,LG-000698,30.317537,77.843481,Uttar Pradesh,Siddharthnagar,Kishanpur (Siddharthnagar),Siddharthnagar Infrastructure Site 698
GEO-000699,LG-000699,28.26951,79.753868,Uttar Pradesh,Sitapur,Haripur (Sitapur),Sitapur Infrastructure Site 699
GEO-000700,LG-000700,24.364418,80.531877,Uttar Pradesh,Sonbhadra,Kalyanpur (Sonbhadra),Sonbhadra Infrastructure Site 700
GEO-000701,LG-000701,27.932135,79.442967,Uttar Pradesh,Sultanpur,Sultanpur (Sultanpur),Sultanpur Infrastructure Site 701
GEO-000702,LG-000702,28.360669,82.822363,Uttar Pradesh,Unnao,Kalyanpur (Unnao),Unnao Infrastructure Site 702
GEO-000703,LG-000703,26.604209,81.50076,Uttar Pradesh,Varanasi,Rampur (Varanasi),Varanasi Infrastructure Site 703
GEO-000704,LG-000704,29.813653,78.934263,Uttarakhand,Almora,Shivpur (Almora),Almora Infrastructure Site 704
GEO-000705,LG-000705,29.187745,77.778974,Uttarakhand,Bageshwar,Haripur (Bageshwar),Bageshwar Infrastructure Site 705
GEO-000706,LG-000706,28.823697,78.76648,Uttarakhand,Chamoli,Nandpur (Chamoli),Chamoli Infrastructure Site 706
GEO-000707,LG-000707,29.90337,79.804793,Uttarakhand,Champawat,Devpur (Champawat),Champawat Infrastructure Site 707
GEO-000708,LG-000708,29.184927,80.939795,Uttarakhand,Dehradun,Rampur (Dehradun),Dehradun Infrastructure Site 708
GEO-000709,LG-000709,30.478369,79.169143,Uttarakhand,Haridwar,Rampur (Haridwar),Haridwar Infrastructure Site 709
GEO-000710,LG-000710,31.452433,80.368747,Uttarakhand,Nainital,Gopalpur (Nainital),Nainital Infrastructure Site 710
GEO-000711,LG-000711,29.831481,77.921242,Uttarakhand,Pauri Garhwal,Gopalpur (Pauri Garhwal),Pauri Garhwal Infrastructure Site 711
GEO-000712,LG-000712,30.871251,79.790893,Uttarakhand,Pithoragarh,Haripur (Pithoragarh),Pithoragarh Infrastructure Site 712
GEO-000713,LG-000713,30.36119,80.654499,Uttarakhand,Rudraprayag,Rampur (Rudraprayag),Rudraprayag Infrastructure Site 713
GEO-000714,LG-000714,28.726332,79.21325,Uttarakhand,Tehri Garhwal,Kishanpur (Tehri Garhwal),Tehri Garhwal Infrastructure Site 714
GEO-000715,LG-000715,28.88696,79.027788,Uttarakhand,Udham Singh Nagar,Madhavpur (Udham Singh Nagar),Udham Singh Nagar Infrastructure Site 715
GEO-000716,LG-000716,31.452546,79.944493,Uttarakhand,Uttarkashi,Shivpur (Uttarkashi),Uttarkashi Infrastructure Site 716
GEO-000717,LG-000717,22.533297,88.879022,West Bengal,Alipurduar,Sultanpur (Alipurduar),Alipurduar Infrastructure Site 717
GEO-000718,LG-000718,26.887885,88.602707,West Bengal,Bankura,Kalyanpur (Bankura),Bankura Infrastructure Site 718
GEO-000719,LG-000719,26.33792,86.628287,West Bengal,Birbhum,Nandpur (Birbhum),Birbhum Infrastructure Site 719
GEO-000720,LG-000720,24.367503,89.061538,West Bengal,Cooch Behar,Bhavanipur (Cooch Behar),Cooch Behar Infrastructure Site 720
GEO-000721,LG-000721,24.806111,88.711913,West Bengal,Dakshin Dinajpur,Chandpur (Dakshin Dinajpur),Dakshin Dinajpur Infrastructure Site 721
GEO-000722,LG-000722,23.727285,86.012652,West Bengal,Darjeeling,Gopalpur (Darjeeling),Darjeeling Infrastructure Site 722
GEO-000723,LG-000723,25.533188,89.342668,West Bengal,Hooghly,Kalyanpur (Hooghly),Hooghly Infrastructure Site 723
GEO-000724,LG-000724,22.572374,88.595045,West Bengal,Howrah,Sultanpur (Howrah),Howrah Infrastructure Site 724
GEO-000725,LG-000725,27.022032,87.371913,West Bengal,Jalpaiguri,Nandpur (Jalpaiguri),Jalpaiguri Infrastructure Site 725
GEO-000726,LG-000726,23.730083,86.660669,West Bengal,Jhargram,Madhavpur (Jhargram),Jhargram Infrastructure Site 726
GEO-000727,LG-000727,24.253496,89.371572,West Bengal,Kalimpong,Kalyanpur (Kalimpong),Kalimpong Infrastructure Site 727
GEO-000728,LG-000728,22.19878,87.331346,West Bengal,Kolkata,Anandpur (Kolkata),Kolkata Infrastructure Site 728
GEO-000729,LG-000729,27.159336,89.53525,West Bengal,Malda,Devpur (Malda),Malda Infrastructure Site 729
GEO-000730,LG-000730,24.243423,89.094618,West Bengal,Murshidabad,Bhavanipur (Murshidabad),Murshidabad Infrastructure Site 730
GEO-000731,LG-000731,24.647415,88.395256,West Bengal,Nadia,Kalyanpur (Nadia),Nadia Infrastructure Site 731
GEO-000732,LG-000732,24.309431,85.800964,West Bengal,North 24 Parganas,Gopalpur (North 24 Parganas),North 24 Parganas Infrastructure Site 732
GEO-000733,LG-000733,25.544361,87.059615,West Bengal,Paschim Bardhaman,Bhavanipur (Paschim Bardhaman),Paschim Bardhaman Infrastructure Site 733
GEO-000734,LG-000734,23.743749,88.669658,West Bengal,Paschim Medinipur,Nandpur (Paschim Medinipur),Paschim Medinipur Infrastructure Site 734
GEO-000735,LG-000735,25.471158,87.80195,West Bengal,Purba Bardhaman,Fatehpur (Purba Bardhaman),Purba Bardhaman Infrastructure Site 735
GEO-000736,LG-000736,25.795743,86.727185,West Bengal,Purba Medinipur,Bhavanipur (Purba Medinipur),Purba Medinipur Infrastructure Site 736
GEO-000737,LG-000737,22.645808,85.865655,West Bengal,Purulia,Devpur (Purulia),Purulia Infrastructure Site 737
GEO-000738,LG-000738,24.29428,87.847889,West Bengal,South 24 Parganas,Kalyanpur (South 24 Parganas),South 24 Parganas Infrastructure Site 738
GEO-000739,LG-000739,27.194699,89.298338,West Bengal,Uttar Dinajpur,Bhavanipur (Uttar Dinajpur),Uttar Dinajpur Infrastructure Site 739
GEO-000740,LG-000740,8.817111,93.308461,Andaman and Nicobar Islands,Nicobar,Madhavpur (Nicobar),Nicobar Infrastructure Site 740
GEO-000741,LG-000741,11.012853,92.484642,Andaman and Nicobar Islands,North and Middle Andaman,Devpur (North and Middle Andaman),North and Middle Andaman Infrastructure Site 741
GEO-000742,LG-000742,10.699835,92.741803,Andaman and Nicobar Islands,South Andaman,Kalyanpur (South Andaman),South Andaman Infrastructure Site 742
GEO-000743,LG-000743,30.788156,76.755156,Chandigarh,Chandigarh,Fatehpur (Chandigarh),Chandigarh Infrastructure Site 743
GEO-000744,LG-000744,20.603478,71.262973,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Nandpur (Dadra and Nagar Haveli),Dadra and Nagar Haveli Infrastructure Site 744
GEO-000745,LG-000745,20.475365,71.519466,Dadra and Nagar Haveli and Daman and Diu,Daman,Devpur (Daman),Daman Infrastructure Site 745
GEO-000746,LG-000746,20.43591,71.053457,Dadra and Nagar Haveli and Daman and Diu,Diu,Sultanpur (Diu),Diu Infrastructure Site 746
GEO-000747,LG-000747,28.570659,76.923582,Delhi,Central Delhi,Rampur (Central Delhi),Central Delhi Infrastructure Site 747
GEO-000748,LG-000748,28.790563,77.164662,Delhi,East Delhi,Chandpur (East Delhi),East Delhi Infrastructure Site 748
GEO-000749,LG-000749,28.881177,76.886891,Delhi,New Delhi,Gopalpur (New Delhi),New Delhi Infrastructure Site 749
GEO-000750,LG-000750,28.675132,77.285195,Delhi,North Delhi,Devpur (North Delhi),North Delhi Infrastructure Site 750
GEO-000751,LG-000751,28.470578,76.855939,Delhi,North East Delhi,Rampur (North East Delhi),North East Delhi Infrastructure Site 751
GEO-000752,LG-000752,28.541293,77.042888,Delhi,North West Delhi,Kishanpur (North West Delhi),North West Delhi Infrastructure Site 752
GEO-000753,LG-000753,28.7635,76.984826,Delhi,Shahdara,Govindpur (Shahdara),Shahdara Infrastructure Site 753
GEO-000754,LG-000754,28.479941,77.168072,Delhi,South Delhi,Haripur (South Delhi),South Delhi Infrastructure Site 754
GEO-000755,LG-000755,28.567678,77.254995,Delhi,South East Delhi,Govindpur (South East Delhi),South East Delhi Infrastructure Site 755
GEO-000756,LG-000756,28.717898,76.877244,Delhi,South West Delhi,Gopalpur (South West Delhi),South West Delhi Infrastructure Site 756
GEO-000757,LG-000757,28.810226,76.90651,Delhi,West Delhi,Devpur (West Delhi),West Delhi Infrastructure Site 757
GEO-000758,LG-000758,33.808242,74.430462,Jammu and Kashmir,Anantnag,Devpur (Anantnag),Anantnag Infrastructure Site 758
GEO-000759,LG-000759,32.694501,77.284521,Jammu and Kashmir,Bandipora,Rampur (Bandipora),Bandipora Infrastructure Site 759
GEO-000760,LG-000760,32.524648,76.055389,Jammu and Kashmir,Baramulla,Bhavanipur (Baramulla),Baramulla Infrastructure Site 760
GEO-000761,LG-000761,33.488019,76.55482,Jammu and Kashmir,Budgam,Nandpur (Budgam),Budgam Infrastructure Site 761
GEO-000762,LG-000762,32.320672,75.249328,Jammu and Kashmir,Doda,Rampur (Doda),Doda Infrastructure Site 762
GEO-000763,LG-000763,33.43178,75.323193,Jammu and Kashmir,Ganderbal,Fatehpur (Ganderbal),Ganderbal Infrastructure Site 763
GEO-000764,LG-000764,34.301533,74.92262,Jammu and Kashmir,Jammu,Shivpur (Jammu),Jammu Infrastructure Site 764
GEO-000765,LG-000765,33.854909,76.915329,Jammu and Kashmir,Kathua,Sultanpur (Kathua),Kathua Infrastructure Site 765
GEO-000766,LG-000766,33.687185,77.738587,Jammu and Kashmir,Kishtwar,Gopalpur (Kishtwar),Kishtwar Infrastructure Site 766
GEO-000767,LG-000767,33.972751,74.158513,Jammu and Kashmir,Kulgam,Shivpur (Kulgam),Kulgam Infrastructure Site 767
GEO-000768,LG-000768,34.66247,77.77948,Jammu and Kashmir,Kupwara,Gopalpur (Kupwara),Kupwara Infrastructure Site 768
GEO-000769,LG-000769,33.607846,75.613478,Jammu and Kashmir,Poonch,Madhavpur (Poonch),Poonch Infrastructure Site 769
GEO-000770,LG-000770,35.044054,75.153069,Jammu and Kashmir,Pulwama,Shivpur (Pulwama),Pulwama Infrastructure Site 770
GEO-000771,LG-000771,33.793735,77.798,Jammu and Kashmir,Rajouri,Fatehpur (Rajouri),Rajouri Infrastructure Site 771
GEO-000772,LG-000772,33.180994,74.889931,Jammu and Kashmir,Ramban,Gopalpur (Ramban),Ramban Infrastructure Site 772
GEO-000773,LG-000773,32.349879,75.817751,Jammu and Kashmir,Reasi,Devpur (Reasi),Reasi Infrastructure Site 773
GEO-000774,LG-000774,35.006375,77.393989,Jammu and Kashmir,Samba,Gopalpur (Samba),Samba Infrastructure Site 774
GEO-000775,LG-000775,34.77752,76.319046,Jammu and Kashmir,Shopian,Gopalpur (Shopian),Shopian Infrastructure Site 775
GEO-000776,LG-000776,33.985561,75.063565,Jammu and Kashmir,Srinagar,Kalyanpur (Srinagar),Srinagar Infrastructure Site 776
GEO-000777,LG-000777,33.256185,74.413374,Jammu and Kashmir,Udhampur,Sultanpur (Udhampur),Udhampur Infrastructure Site 777
GEO-000778,LG-000778,33.404506,76.629895,Ladakh,Kargil,Chandpur (Kargil),Kargil Infrastructure Site 778
GEO-000779,LG-000779,34.771674,76.087177,Ladakh,Leh,Madhavpur (Leh),Leh Infrastructure Site 779
GEO-000780,LG-000780,10.339769,73.406834,Lakshadweep,Lakshadweep,Bhavanipur (Lakshadweep),Lakshadweep Infrastructure Site 780
GEO-000781,LG-000781,11.923323,79.728912,Puducherry,Karaikal,Kishanpur (Karaikal),Karaikal Infrastructure Site 781
GEO-000782,LG-000782,11.973032,79.803944,Puducherry,Mahe,Shivpur (Mahe),Mahe Infrastructure Site 782
GEO-000783,LG-000783,11.968415,79.830604,Puducherry,Puducherry,Kishanpur (Puducherry),Puducherry Infrastructure Site 783
GEO-000784,LG-000784,11.849109,79.763325,Puducherry,Yanam,Nandpur (Yanam),Yanam Infrastructure Site 784
GEO-000785,LG-000785,22.083578,76.274219,Madhya Pradesh,Ratlam,Govindpur (Ratlam),Ratlam Infrastructure Site 785
GEO-000786,LG-000786,24.925414,82.223413,Uttar Pradesh,Sonbhadra,Rampur (Sonbhadra),Sonbhadra Infrastructure Site 786
GEO-000787,LG-000787,28.454329,78.252694,Uttar Pradesh,Ambedkar Nagar,Devpur (Ambedkar Nagar),Ambedkar Nagar Infrastructure Site 787
GEO-000788,LG-000788,29.540334,69.643132,Rajasthan,Tonk,Chandpur (Tonk),Tonk Infrastructure Site 788
GEO-000789,LG-000789,19.188047,80.207166,Chhattisgarh,Kanker,Sultanpur (Kanker),Kanker Infrastructure Site 789
GEO-000790,LG-000790,21.855295,80.618403,Chhattisgarh,Kanker,Kalyanpur (Kanker),Kanker Infrastructure Site 790
GEO-000791,LG-000791,27.9399,90.530849,Assam,Dibrugarh,Gopalpur (Dibrugarh),Dibrugarh Infrastructure Site 791
GEO-000792,LG-000792,26.322081,80.988386,Uttar Pradesh,Kheri,Kalyanpur (Kheri),Kheri Infrastructure Site 792
GEO-000793,LG-000793,24.348737,69.970705,Rajasthan,Anupgarh,Madhavpur (Anupgarh),Anupgarh Infrastructure Site 793
GEO-000794,LG-000794,17.853725,79.115824,Telangana,Narayanpet,Sultanpur (Narayanpet),Narayanpet Infrastructure Site 794
GEO-000795,LG-000795,14.491538,76.987505,Andhra Pradesh,Kurnool,Anandpur (Kurnool),Kurnool Infrastructure Site 795
GEO-000796,LG-000796,23.055984,87.191023,West Bengal,Hooghly,Gopalpur (Hooghly),Hooghly Infrastructure Site 796
GEO-000797,LG-000797,26.67861,77.335898,Uttar Pradesh,Hapur,Sultanpur (Hapur),Hapur Infrastructure Site 797
GEO-000798,LG-000798,24.531684,74.323087,Gujarat,Tapi,Nandpur (Tapi),Tapi Infrastructure Site 798
GEO-000799,LG-000799,21.40228,69.349581,Gujarat,Banaskantha,Chandpur (Banaskantha),Banaskantha Infrastructure Site 799
GEO-000800,LG-000800,23.088315,74.219247,Gujarat,Bharuch,Nandpur (Bharuch),Bharuch Infrastructure Site 800
GEO-000801,LG-000801,21.52384,76.006704,Madhya Pradesh,Balaghat,Sultanpur (Balaghat),Balaghat Infrastructure Site 801
GEO-000802,LG-000802,31.657103,74.123413,Punjab,Ludhiana,Kalyanpur (Ludhiana),Ludhiana Infrastructure Site 802
GEO-000803,LG-000803,17.180488,75.462698,Maharashtra,Jalgaon,Gopalpur (Jalgaon),Jalgaon Infrastructure Site 803
GEO-000804,LG-000804,12.234995,75.527356,Kerala,Kollam,Kishanpur (Kollam),Kollam Infrastructure Site 804
GEO-000805,LG-000805,24.363977,77.548602,Rajasthan,Dudu,Nandpur (Dudu),Dudu Infrastructure Site 805
GEO-000806,LG-000806,19.640889,80.30008,Chhattisgarh,Baloda Bazar,Fatehpur (Baloda Bazar),Baloda Bazar Infrastructure Site 806
GEO-000807,LG-000807,9.117066,77.133848,Kerala,Kozhikode,Bhavanipur (Kozhikode),Kozhikode Infrastructure Site 807
GEO-000808,LG-000808,23.976673,74.590069,Madhya Pradesh,Niwari,Anandpur (Niwari),Niwari Infrastructure Site 808
GEO-000809,LG-000809,17.702793,78.134988,Maharashtra,Thane,Madhavpur (Thane),Thane Infrastructure Site 809
GEO-000810,LG-000810,28.283145,82.032085,Uttar Pradesh,Bulandshahr,Chandpur (Bulandshahr),Bulandshahr Infrastructure Site 810
GEO-000811,LG-000811,21.698543,72.316075,Gujarat,Mehsana,Anandpur (Mehsana),Mehsana Infrastructure Site 811
GEO-000812,LG-000812,21.916357,82.142068,Odisha,Subarnapur,Fatehpur (Subarnapur),Subarnapur Infrastructure Site 812
GEO-000813,LG-000813,25.082846,71.68712,Rajasthan,Sikar,Madhavpur (Sikar),Sikar Infrastructure Site 813
GEO-000814,LG-000814,24.936827,93.522786,Assam,Barpeta,Devpur (Barpeta),Barpeta Infrastructure Site 814
GEO-000815,LG-000815,27.985098,76.521297,Rajasthan,Deeg,Madhavpur (Deeg),Deeg Infrastructure Site 815
GEO-000816,LG-000816,21.035578,83.06131,Chhattisgarh,Sarangarh-Bilaigarh,Chandpur (Sarangarh-Bilaigarh),Sarangarh-Bilaigarh Infrastructure Site 816
GEO-000817,LG-000817,27.995597,91.652912,Assam,Jorhat,Rampur (Jorhat),Jorhat Infrastructure Site 817
GEO-000818,LG-000818,28.981574,83.337527,Uttar Pradesh,Sonbhadra,Bhavanipur (Sonbhadra),Sonbhadra Infrastructure Site 818
GEO-000819,LG-000819,25.641635,87.941647,West Bengal,Alipurduar,Madhavpur (Alipurduar),Alipurduar Infrastructure Site 819
GEO-000820,LG-000820,29.785808,80.753136,Uttar Pradesh,Fatehpur,Kishanpur (Fatehpur),Fatehpur Infrastructure Site 820
GEO-000821,LG-000821,24.159594,75.716238,Madhya Pradesh,Balaghat,Anandpur (Balaghat),Balaghat Infrastructure Site 821
GEO-000822,LG-000822,26.065579,85.382137,Bihar,Darbhanga,Shivpur (Darbhanga),Darbhanga Infrastructure Site 822
GEO-000823,LG-000823,17.156706,80.111058,Telangana,Adilabad,Devpur (Adilabad),Adilabad Infrastructure Site 823
GEO-000824,LG-000824,19.419724,80.896803,Maharashtra,Nanded,Bhavanipur (Nanded),Nanded Infrastructure Site 824
GEO-000825,LG-000825,24.328679,84.23605,Bihar,Purnia,Kalyanpur (Purnia),Purnia Infrastructure Site 825
GEO-000826,LG-000826,21.29645,85.417046,Odisha,Ganjam,Rampur (Ganjam),Ganjam Infrastructure Site 826
GEO-000827,LG-000827,27.376989,95.924896,Arunachal Pradesh,Papum Pare,Devpur (Papum Pare),Papum Pare Infrastructure Site 827
GEO-000828,LG-000828,24.627168,81.697373,Uttar Pradesh,Pilibhit,Sultanpur (Pilibhit),Pilibhit Infrastructure Site 828
GEO-000829,LG-000829,12.613309,74.603775,Karnataka,Bengaluru Rural,Haripur (Bengaluru Rural),Bengaluru Rural Infrastructure Site 829
GEO-000830,LG-000830,11.20373,79.193758,Tamil Nadu,Salem,Kalyanpur (Salem),Salem Infrastructure Site 830
GEO-000831,LG-000831,25.515464,78.994089,Madhya Pradesh,Bhind,Bhavanipur (Bhind),Bhind Infrastructure Site 831
GEO-000832,LG-000832,31.499077,76.111029,Punjab,Fazilka,Chandpur (Fazilka),Fazilka Infrastructure Site 832
GEO-000833,LG-000833,27.618326,76.832432,Rajasthan,Bhilwara,Anandpur (Bhilwara),Bhilwara Infrastructure Site 833
GEO-000834,LG-000834,20.285878,73.080437,Gujarat,Bhavnagar,Sultanpur (Bhavnagar),Bhavnagar Infrastructure Site 834
GEO-000835,LG-000835,25.745762,88.269751,West Bengal,Darjeeling,Kishanpur (Darjeeling),Darjeeling Infrastructure Site 835
