doc_id,project_id,document_type,submitted_flag,verified_flag,issue_flag,submission_date,verification_date,doc_status
DOC-0010375,LG-001026,Identity Document,1,1,0,2022-06-09,2022-07-05,Verified
DOC-0010376,LG-001026,Compensation Document,1,1,0,2022-06-03,2022-07-01,Verified
DOC-0010377,LG-001026,Ownership Proof,1,1,0,2022-04-26,2022-05-12,Verified
DOC-0010378,LG-001026,Identity Document,1,1,0,2022-05-09,2022-06-04,Verified
DOC-0010379,LG-001027,Identity Document,0,0,0,,,Pending
DOC-0010380,LG-001027,Land Record,1,1,0,2019-01-09,2019-02-02,Verified
DOC-0010381,LG-001027,Compensation Document,1,1,0,2018-12-07,2018-12-17,Verified
DOC-0010382,LG-001027,Survey Record,1,1,0,2018-12-12,2019-01-06,Verified
DOC-0010383,LG-001027,Identity Document,1,1,0,2019-01-05,2019-02-09,Verified
DOC-0010384,LG-001027,Land Record,1,0,0,2019-01-21,,Submitted
DOC-0010385,LG-001027,Ownership Proof,1,0,0,2018-12-04,,Submitted
DOC-0010386,LG-001027,Ownership Proof,1,0,0,2018-12-25,,Submitted
DOC-0010387,LG-001027,Ownership Proof,1,1,0,2019-01-01,2019-01-21,Verified
DOC-0010388,LG-001027,Survey Record,1,1,0,2019-01-08,2019-01-24,Verified
DOC-0010389,LG-001027,Ownership Proof,1,0,0,2019-01-07,,Submitted
DOC-0010390,LG-001027,Compensation Document,1,0,0,2019-01-24,,Submitted
DOC-0010391,LG-001027,Ownership Proof,1,1,0,2019-01-16,2019-01-30,Verified
DOC-0010392,LG-001027,Ownership Proof,1,0,0,2018-12-31,,Submitted
DOC-0010393,LG-001027,Identity Document,1,1,0,2019-01-01,2019-02-10,Verified
DOC-0010394,LG-001028,Compensation Document,1,1,0,2020-05-17,2020-05-29,Verified
DOC-0010395,LG-001028,Land Record,1,1,1,2020-05-08,2020-06-03,Verified
DOC-0010396,LG-001028,Compensation Document,0,0,1,,,Pending
DOC-0010397,LG-001028,Ownership Proof,1,0,1,2020-04-22,,Submitted
DOC-0010398,LG-001028,Survey Record,1,1,1,2020-06-16,2020-07-07,Verified
DOC-0010399,LG-001028,Identity Document,1,0,1,2020-05-06,,Submitted
DOC-0010400,LG-001028,Ownership Proof,1,0,0,2020-06-14,,Submitted
DOC-0010401,LG-001028,Land Record,1,1,0,2020-05-01,2020-06-04,Verified
DOC-0010402,LG-001028,Land Record,1,1,1,2020-04-29,2020-05-20,Verified
DOC-0010403,LG-001028,Compensation Document,1,1,0,2020-06-16,2020-07-03,Verified
DOC-0010404,LG-001029,Ownership Proof,1,1,0,2021-01-04,2021-01-16,Verified
DOC-0010405,LG-001029,Ownership Proof,1,1,0,2021-01-20,2021-02-20,Verified
DOC-0010406,LG-001029,Land Record,1,1,0,2020-12-11,2020-12-28,Verified
DOC-0010407,LG-001029,Compensation Document,1,1,0,2021-01-06,2021-02-06,Verified
DOC-0010408,LG-001029,Identity Document,1,1,0,2020-12-24,2021-01-10,Verified
DOC-0010409,LG-001029,Identity Document,1,0,0,2021-01-11,,Submitted
DOC-0010410,LG-001030,Compensation Document,1,1,0,2020-06-25,2020-07-27,Verified
DOC-0010411,LG-001030,Ownership Proof,1,1,0,2020-05-21,2020-06-13,Verified
DOC-0010412,LG-001030,Compensation Document,1,0,0,2020-06-03,,Submitted
DOC-0010413,LG-001030,Ownership Proof,1,1,0,2020-05-22,2020-06-28,Verified
DOC-0010414,LG-001030,Survey Record,1,1,0,2020-06-23,2020-07-13,Verified
DOC-0010415,LG-001030,Compensation Document,1,1,1,2020-05-25,2020-06-11,Verified
DOC-0010416,LG-001030,Ownership Proof,1,1,0,2020-06-04,2020-07-11,Verified
DOC-0010417,LG-001030,Compensation Document,1,1,1,2020-05-16,2020-06-21,Verified
DOC-0010418,LG-001030,Identity Document,1,0,0,2020-06-14,,Submitted
DOC-0010419,LG-001030,Land Record,1,1,0,2020-05-25,2020-06-23,Verified
DOC-0010420,LG-001030,Land Record,1,1,0,2020-06-25,2020-07-26,Verified
DOC-0010421,LG-001030,Compensation Document,1,1,0,2020-06-21,2020-07-05,Verified
DOC-0010422,LG-001031,Ownership Proof,1,1,0,2022-01-31,2022-02-17,Verified
DOC-0010423,LG-001031,Survey Record,1,1,0,2022-03-13,2022-04-03,Verified
DOC-0010424,LG-001031,Identity Document,1,1,0,2022-02-06,2022-03-06,Verified
DOC-0010425,LG-001031,Compensation Document,1,1,0,2022-03-20,2022-04-14,Verified
DOC-0010426,LG-001031,Land Record,1,1,0,2022-03-11,2022-04-14,Verified
DOC-0010427,LG-001031,Survey Record,1,1,0,2022-01-27,2022-02-09,Verified
DOC-0010428,LG-001031,Compensation Document,0,0,0,,,Pending
DOC-0010429,LG-001031,Ownership Proof,0,0,0,,,Pending
DOC-0010430,LG-001031,Survey Record,1,1,0,2022-02-15,2022-03-14,Verified
DOC-0010431,LG-001031,Survey Record,1,1,0,2022-03-11,2022-04-14,Verified
DOC-0010432,LG-001032,Compensation Document,1,0,1,2020-09-07,,Submitted
DOC-0010433,LG-001032,Land Record,1,1,0,2020-10-19,2020-11-09,Verified
DOC-0010434,LG-001032,Ownership Proof,1,1,1,2020-09-30,2020-11-07,Verified
DOC-0010435,LG-001032,Ownership Proof,1,0,0,2020-09-21,,Submitted
DOC-0010436,LG-001032,Land Record,1,1,0,2020-09-02,2020-10-06,Verified
DOC-0010437,LG-001032,Identity Document,1,1,0,2020-10-06,2020-11-07,Verified
DOC-0010438,LG-001032,Land Record,1,0,0,2020-09-21,,Submitted
DOC-0010439,LG-001032,Survey Record,1,1,0,2020-09-12,2020-10-20,Verified
DOC-0010440,LG-001032,Identity Document,1,0,0,2020-10-25,,Submitted
DOC-0010441,LG-001032,Identity Document,1,1,1,2020-09-05,2020-09-23,Verified
DOC-0010442,LG-001032,Land Record,1,1,0,2020-10-05,2020-10-15,Verified
DOC-0010443,LG-001032,Ownership Proof,1,1,0,2020-10-12,2020-11-11,Verified
DOC-0010444,LG-001032,Ownership Proof,1,1,0,2020-09-22,2020-10-20,Verified
DOC-0010445,LG-001032,Identity Document,1,0,0,2020-10-03,,Submitted
DOC-0010446,LG-001032,Land Record,1,1,0,2020-09-24,2020-10-13,Verified
DOC-0010447,LG-001033,Compensation Document,1,0,0,2020-06-25,,Submitted
DOC-0010448,LG-001033,Land Record,1,1,0,2020-06-20,2020-07-28,Verified
DOC-0010449,LG-001033,Ownership Proof,1,1,0,2020-07-21,2020-08-20,Verified
DOC-0010450,LG-001033,Identity Document,1,1,0,2020-07-16,2020-08-22,Verified
DOC-0010451,LG-001033,Survey Record,1,1,0,2020-07-23,2020-08-23,Verified
DOC-0010452,LG-001033,Ownership Proof,1,1,1,2020-06-10,2020-06-22,Verified
DOC-0010453,LG-001033,Compensation Document,1,1,0,2020-07-08,2020-08-06,Verified
DOC-0010454,LG-001033,Compensation Document,1,1,0,2020-06-16,2020-07-13,Verified
DOC-0010455,LG-001033,Survey Record,1,1,0,2020-07-26,2020-08-15,Verified
DOC-0010456,LG-001034,Land Record,1,1,1,2022-12-12,2023-01-07,Verified
DOC-0010457,LG-001034,Land Record,1,1,0,2023-01-12,2023-02-08,Verified
DOC-0010458,LG-001034,Ownership Proof,1,0,0,2022-12-12,,Submitted
DOC-0010459,LG-001034,Ownership Proof,1,1,0,2023-01-13,2023-02-08,Verified
DOC-0010460,LG-001034,Land Record,1,1,0,2023-01-03,2023-01-27,Verified
DOC-0010461,LG-001034,Compensation Document,1,1,0,2022-12-19,2023-01-15,Verified
DOC-0010462,LG-001034,Land Record,1,1,0,2023-01-02,2023-01-27,Verified
DOC-0010463,LG-001034,Ownership Proof,1,1,0,2023-01-04,2023-01-21,Verified
DOC-0010464,LG-001034,Land Record,1,1,0,2022-12-25,2023-01-14,Verified
DOC-0010465,LG-001034,Survey Record,1,1,0,2022-12-05,2022-12-21,Verified
DOC-0010466,LG-001034,Land Record,1,1,0,2023-01-19,2023-02-05,Verified
DOC-0010467,LG-001034,Ownership Proof,1,0,0,2023-01-07,,Submitted
DOC-0010468,LG-001034,Identity Document,1,1,0,2022-12-16,2022-12-26,Verified
DOC-0010469,LG-001035,Survey Record,1,1,0,2023-09-01,2023-10-08,Verified
DOC-0010470,LG-001035,Identity Document,1,0,0,2023-08-11,,Submitted
DOC-0010471,LG-001035,Identity Document,1,0,0,2023-08-23,,Submitted
DOC-0010472,LG-001035,Land Record,1,0,0,2023-08-02,,Submitted
DOC-0010473,LG-001035,Survey Record,1,1,0,2023-08-12,2023-09-17,Verified
DOC-0010474,LG-001035,Compensation Document,1,0,1,2023-09-02,,Submitted
DOC-0010475,LG-001035,Compensation Document,1,0,0,2023-08-15,,Submitted
DOC-0010476,LG-001035,Ownership Proof,1,1,0,2023-08-13,2023-08-23,Verified
DOC-0010477,LG-001036,Compensation Document,1,1,0,2020-07-06,2020-08-09,Verified
DOC-0010478,LG-001036,Land Record,1,1,0,2020-08-06,2020-08-17,Verified
DOC-0010479,LG-001036,Survey Record,1,1,1,2020-07-18,2020-08-10,Verified
DOC-0010480,LG-001036,Land Record,1,1,0,2020-08-15,2020-09-13,Verified
DOC-0010481,LG-001036,Identity Document,1,1,1,2020-08-04,2020-09-11,Verified
DOC-0010482,LG-001036,Land Record,1,1,0,2020-08-05,2020-08-31,Verified
DOC-0010483,LG-001036,Land Record,1,1,1,2020-07-09,2020-07-23,Verified
DOC-0010484,LG-001036,Identity Document,1,1,0,2020-08-02,2020-09-02,Verified
DOC-0010485,LG-001036,Compensation Document,1,1,0,2020-08-03,2020-08-13,Verified
DOC-0010486,LG-001036,Ownership Proof,1,1,0,2020-08-02,2020-08-26,Verified
DOC-0010487,LG-001037,Ownership Proof,1,1,0,2018-04-25,2018-05-19,Verified
DOC-0010488,LG-001037,Ownership Proof,1,0,0,2018-04-28,,Submitted
DOC-0010489,LG-001037,Compensation Document,1,1,0,2018-04-28,2018-06-02,Verified
DOC-0010490,LG-001037,Identity Document,1,1,0,2018-04-14,2018-05-21,Verified
DOC-0010491,LG-001037,Identity Document,1,1,0,2018-05-09,2018-06-14,Verified
DOC-0010492,LG-001037,Survey Record,1,1,0,2018-05-29,2018-06-11,Verified
DOC-0010493,LG-001037,Compensation Document,1,1,0,2018-04-16,2018-04-30,Verified
DOC-0010494,LG-001037,Identity Document,1,0,0,2018-05-11,,Submitted
DOC-0010495,LG-001037,Survey Record,1,1,0,2018-05-30,2018-06-14,Verified
DOC-0010496,LG-001037,Survey Record,1,1,0,2018-05-06,2018-06-01,Verified
DOC-0010497,LG-001038,Survey Record,1,1,0,2022-07-05,2022-08-14,Verified
DOC-0010498,LG-001038,Ownership Proof,1,1,0,2022-07-22,2022-08-08,Verified
DOC-0010499,LG-001038,Land Record,1,1,0,2022-07-01,2022-07-17,Verified
DOC-0010500,LG-001038,Land Record,1,1,0,2022-08-11,2022-09-08,Verified
DOC-0010501,LG-001038,Ownership Proof,1,0,0,2022-07-27,,Submitted
DOC-0010502,LG-001038,Land Record,1,1,0,2022-08-04,2022-09-01,Verified
DOC-0010503,LG-001038,Identity Document,1,0,1,2022-08-13,,Submitted
DOC-0010504,LG-001038,Land Record,1,1,0,2022-07-29,2022-09-01,Verified
DOC-0010505,LG-001038,Identity Document,1,1,0,2022-07-29,2022-08-28,Verified
DOC-0010506,LG-001038,Compensation Document,1,1,0,2022-07-07,2022-08-05,Verified
DOC-0010507,LG-001038,Land Record,1,0,0,2022-07-26,,Submitted
DOC-0010508,LG-001038,Identity Document,1,1,0,2022-07-14,2022-08-04,Verified
DOC-0010509,LG-001038,Compensation Document,1,0,0,2022-08-08,,Submitted
DOC-0010510,LG-001039,Compensation Document,1,1,0,2024-06-08,2024-07-06,Verified
DOC-0010511,LG-001039,Identity Document,1,1,0,2024-06-17,2024-06-30,Verified
DOC-0010512,LG-001039,Survey Record,1,1,0,2024-07-11,2024-08-03,Verified
DOC-0010513,LG-001039,Ownership Proof,1,1,0,2024-06-16,2024-06-29,Verified
DOC-0010514,LG-001039,Survey Record,1,1,0,2024-06-13,2024-07-01,Verified
DOC-0010515,LG-001039,Ownership Proof,1,1,0,2024-07-23,2024-08-08,Verified
DOC-0010516,LG-001039,Compensation Document,1,1,0,2024-07-07,2024-07-24,Verified
DOC-0010517,LG-001039,Compensation Document,1,1,0,2024-06-12,2024-06-27,Verified
DOC-0010518,LG-001039,Land Record,1,0,0,2024-06-23,,Submitted
DOC-0010519,LG-001039,Identity Document,1,0,0,2024-07-07,,Submitted
DOC-0010520,LG-001040,Land Record,1,0,0,2024-06-13,,Submitted
DOC-0010521,LG-001040,Compensation Document,1,1,0,2024-07-19,2024-08-18,Verified
DOC-0010522,LG-001040,Identity Document,1,1,0,2024-07-28,2024-09-04,Verified
DOC-0010523,LG-001040,Land Record,1,1,0,2024-06-26,2024-07-19,Verified
DOC-0010524,LG-001040,Ownership Proof,0,0,0,,,Pending
DOC-0010525,LG-001040,Identity Document,1,1,1,2024-07-04,2024-08-06,Verified
DOC-0010526,LG-001040,Identity Document,1,0,0,2024-08-01,,Submitted
DOC-0010527,LG-001040,Survey Record,1,0,0,2024-07-12,,Submitted
DOC-0010528,LG-001040,Land Record,1,0,1,2024-07-05,,Submitted
DOC-0010529,LG-001041,Survey Record,1,0,1,2022-04-11,,Submitted
DOC-0010530,LG-001041,Ownership Proof,1,0,0,2022-04-07,,Submitted
DOC-0010531,LG-001041,Survey Record,0,0,0,,,Pending
DOC-0010532,LG-001041,Ownership Proof,1,1,1,2022-04-28,2022-06-04,Verified
DOC-0010533,LG-001041,Compensation Document,1,1,1,2022-04-18,2022-05-11,Verified
DOC-0010534,LG-001041,Survey Record,0,0,1,,,Pending
DOC-0010535,LG-001041,Identity Document,0,0,1,,,Pending
DOC-0010536,LG-001041,Identity Document,1,0,0,2022-03-26,,Submitted
DOC-0010537,LG-001041,Compensation Document,1,1,0,2022-04-09,2022-05-05,Verified
DOC-0010538,LG-001041,Ownership Proof,0,0,1,,,Pending
DOC-0010539,LG-001041,Land Record,1,0,1,2022-04-14,,Submitted
DOC-0010540,LG-001042,Ownership Proof,1,1,0,2023-02-21,2023-03-28,Verified
DOC-0010541,LG-001042,Ownership Proof,1,0,0,2023-03-19,,Submitted
DOC-0010542,LG-001042,Ownership Proof,1,1,0,2023-03-15,2023-04-13,Verified
DOC-0010543,LG-001042,Compensation Document,1,0,0,2023-03-08,,Submitted
DOC-0010544,LG-001042,Survey Record,1,1,0,2023-03-05,2023-04-14,Verified
DOC-0010545,LG-001043,Identity Document,1,0,0,2019-05-28,,Submitted
DOC-0010546,LG-001043,Land Record,1,1,0,2019-05-29,2019-06-12,Verified
DOC-0010547,LG-001043,Identity Document,1,1,0,2019-05-16,2019-06-21,Verified
DOC-0010548,LG-001043,Identity Document,1,1,0,2019-05-27,2019-06-12,Verified
DOC-0010549,LG-001043,Survey Record,1,1,0,2019-05-26,2019-06-21,Verified
DOC-0010550,LG-001043,Land Record,1,1,1,2019-05-25,2019-06-20,Verified
DOC-0010551,LG-001043,Compensation Document,1,1,0,2019-06-01,2019-06-24,Verified
DOC-0010552,LG-001044,Compensation Document,1,0,0,2021-07-22,,Submitted
DOC-0010553,LG-001044,Survey Record,1,1,0,2021-07-28,2021-08-11,Verified
DOC-0010554,LG-001044,Identity Document,1,0,0,2021-08-16,,Submitted
DOC-0010555,LG-001044,Land Record,1,0,0,2021-07-26,,Submitted
DOC-0010556,LG-001044,Ownership Proof,1,1,0,2021-08-13,2021-09-18,Verified
DOC-0010557,LG-001044,Ownership Proof,1,0,0,2021-09-04,,Submitted
DOC-0010558,LG-001044,Ownership Proof,1,0,0,2021-08-01,,Submitted
DOC-0010559,LG-001044,Identity Document,1,0,0,2021-08-02,,Submitted
DOC-0010560,LG-001044,Survey Record,1,1,0,2021-07-24,2021-08-03,Verified
DOC-0010561,LG-001044,Land Record,1,1,1,2021-07-17,2021-08-01,Verified
DOC-0010562,LG-001044,Compensation Document,1,1,0,2021-07-18,2021-08-04,Verified
DOC-0010563,LG-001044,Compensation Document,1,1,0,2021-08-10,2021-09-12,Verified
DOC-0010564,LG-001044,Land Record,1,1,1,2021-08-28,2021-09-07,Verified
DOC-0010565,LG-001044,Ownership Proof,1,0,0,2021-07-15,,Submitted
DOC-0010566,LG-001044,Land Record,0,0,0,,,Pending
DOC-0010567,LG-001045,Survey Record,0,0,0,,,Pending
DOC-0010568,LG-001045,Land Record,1,1,1,2022-08-30,2022-09-24,Verified
DOC-0010569,LG-001045,Identity Document,1,1,1,2022-09-02,2022-09-21,Verified
DOC-0010570,LG-001045,Ownership Proof,1,1,1,2022-09-01,2022-10-06,Verified
DOC-0010571,LG-001045,Compensation Document,0,0,0,,,Pending
DOC-0010572,LG-001045,Compensation Document,1,0,1,2022-08-13,,Submitted
DOC-0010573,LG-001045,Survey Record,1,1,0,2022-08-22,2022-09-16,Verified
DOC-0010574,LG-001045,Land Record,1,1,1,2022-09-01,2022-09-23,Verified
DOC-0010575,LG-001045,Ownership Proof,1,0,0,2022-09-21,,Submitted
DOC-0010576,LG-001045,Compensation Document,1,1,1,2022-09-08,2022-10-18,Verified
DOC-0010577,LG-001045,Land Record,1,1,1,2022-08-07,2022-08-29,Verified
DOC-0010578,LG-001045,Land Record,0,0,1,,,Pending
DOC-0010579,LG-001045,Land Record,1,0,1,2022-09-20,,Submitted
DOC-0010580,LG-001046,Land Record,1,1,1,2019-09-04,2019-09-24,Verified
DOC-0010581,LG-001046,Survey Record,1,1,0,2019-08-30,2019-09-19,Verified
DOC-0010582,LG-001046,Survey Record,1,1,0,2019-09-20,2019-10-26,Verified
DOC-0010583,LG-001046,Compensation Document,1,1,0,2019-08-02,2019-08-29,Verified
DOC-0010584,LG-001046,Land Record,1,1,0,2019-09-17,2019-10-12,Verified
DOC-0010585,LG-001046,Compensation Document,1,1,0,2019-09-25,2019-10-23,Verified
DOC-0010586,LG-001046,Survey Record,1,0,0,2019-08-16,,Submitted
DOC-0010587,LG-001046,Ownership Proof,1,1,0,2019-08-11,2019-09-13,Verified
DOC-0010588,LG-001046,Ownership Proof,1,1,0,2019-09-17,2019-10-09,Verified
DOC-0010589,LG-001046,Ownership Proof,1,0,0,2019-08-03,,Submitted
DOC-0010590,LG-001046,Survey Record,1,1,0,2019-08-09,2019-09-02,Verified
DOC-0010591,LG-001047,Ownership Proof,1,0,1,2019-11-28,,Submitted
DOC-0010592,LG-001047,Ownership Proof,1,1,0,2019-11-19,2019-12-17,Verified
DOC-0010593,LG-001047,Land Record,1,1,0,2019-10-22,2019-11-01,Verified
DOC-0010594,LG-001047,Compensation Document,1,1,1,2019-10-25,2019-11-05,Verified
DOC-0010595,LG-001047,Identity Document,1,0,1,2019-11-05,,Submitted
DOC-0010596,LG-001047,Land Record,1,0,1,2019-11-16,,Submitted
DOC-0010597,LG-001047,Identity Document,0,0,1,,,Pending
DOC-0010598,LG-001047,Land Record,1,1,1,2019-11-20,2019-12-26,Verified
DOC-0010599,LG-001047,Ownership Proof,1,0,1,2019-11-06,,Submitted
DOC-0010600,LG-001047,Land Record,1,0,0,2019-11-14,,Submitted
DOC-0010601,LG-001047,Land Record,1,1,0,2019-10-18,2019-11-27,Verified
DOC-0010602,LG-001047,Identity Document,0,0,0,,,Pending
DOC-0010603,LG-001047,Land Record,1,1,1,2019-11-14,2019-12-23,Verified
DOC-0010604,LG-001048,Ownership Proof,1,1,0,2020-07-24,2020-08-30,Verified
DOC-0010605,LG-001048,Land Record,1,1,0,2020-07-05,2020-08-05,Verified
DOC-0010606,LG-001048,Compensation Document,1,0,0,2020-06-17,,Submitted
DOC-0010607,LG-001048,Land Record,1,1,0,2020-06-15,2020-06-29,Verified
DOC-0010608,LG-001048,Identity Document,1,1,0,2020-07-23,2020-08-06,Verified
DOC-0010609,LG-001048,Land Record,1,1,0,2020-08-07,2020-08-28,Verified
DOC-0010610,LG-001048,Compensation Document,1,1,0,2020-07-27,2020-09-02,Verified
DOC-0010611,LG-001048,Ownership Proof,1,0,1,2020-07-15,,Submitted
DOC-0010612,LG-001048,Identity Document,1,0,0,2020-07-03,,Submitted
DOC-0010613,LG-001048,Ownership Proof,1,0,0,2020-07-04,,Submitted
DOC-0010614,LG-001048,Compensation Document,1,0,0,2020-07-01,,Submitted
DOC-0010615,LG-001048,Land Record,1,1,1,2020-06-24,2020-07-11,Verified
DOC-0010616,LG-001049,Survey Record,0,0,1,,,Pending
DOC-0010617,LG-001049,Land Record,1,1,0,2019-03-30,2019-04-16,Verified
DOC-0010618,LG-001049,Land Record,1,1,0,2019-04-02,2019-05-05,Verified
DOC-0010619,LG-001049,Compensation Document,1,0,0,2019-03-05,,Submitted
DOC-0010620,LG-001049,Compensation Document,1,1,0,2019-03-24,2019-04-12,Verified
DOC-0010621,LG-001049,Compensation Document,1,0,0,2019-03-05,,Submitted
DOC-0010622,LG-001049,Land Record,0,0,0,,,Pending
DOC-0010623,LG-001049,Compensation Document,1,0,0,2019-03-26,,Submitted
DOC-0010624,LG-001049,Compensation Document,1,1,0,2019-03-20,2019-04-18,Verified
DOC-0010625,LG-001049,Ownership Proof,1,0,0,2019-04-14,,Submitted
DOC-0010626,LG-001049,Survey Record,1,1,0,2019-03-03,2019-03-29,Verified
DOC-0010627,LG-001049,Ownership Proof,1,0,0,2019-03-23,,Submitted
DOC-0010628,LG-001049,Ownership Proof,1,0,1,2019-02-24,,Submitted
DOC-0010629,LG-001049,Land Record,1,1,0,2019-03-05,2019-03-23,Verified
DOC-0010630,LG-001049,Survey Record,0,0,1,,,Pending
DOC-0010631,LG-001050,Identity Document,1,1,1,2022-09-04,2022-10-10,Verified
DOC-0010632,LG-001050,Compensation Document,0,0,1,,,Pending
DOC-0010633,LG-001050,Land Record,1,0,0,2022-09-22,,Submitted
DOC-0010634,LG-001050,Identity Document,1,1,1,2022-09-02,2022-09-20,Verified
DOC-0010635,LG-001050,Ownership Proof,1,0,1,2022-09-12,,Submitted
DOC-0010636,LG-001050,Compensation Document,1,1,1,2022-09-02,2022-10-07,Verified
DOC-0010637,LG-001051,Identity Document,1,1,0,2019-10-18,2019-11-07,Verified
DOC-0010638,LG-001051,Land Record,1,1,0,2019-10-24,2019-11-24,Verified
DOC-0010639,LG-001051,Ownership Proof,1,0,0,2019-10-31,,Submitted
DOC-0010640,LG-001051,Land Record,1,0,0,2019-11-12,,Submitted
DOC-0010641,LG-001051,Identity Document,1,0,1,2019-10-09,,Submitted
DOC-0010642,LG-001051,Compensation Document,1,0,0,2019-09-24,,Submitted
DOC-0010643,LG-001051,Ownership Proof,1,1,1,2019-10-30,2019-11-28,Verified
DOC-0010644,LG-001052,Land Record,1,1,1,2024-06-09,2024-07-14,Verified
DOC-0010645,LG-001052,Identity Document,1,1,1,2024-05-23,2024-06-03,Verified
DOC-0010646,LG-001052,Identity Document,1,1,1,2024-06-03,2024-06-16,Verified
DOC-0010647,LG-001052,Identity Document,1,1,0,2024-05-26,2024-07-02,Verified
DOC-0010648,LG-001052,Survey Record,0,0,0,,,Pending
DOC-0010649,LG-001052,Survey Record,1,1,0,2024-04-26,2024-05-19,Verified
DOC-0010650,LG-001052,Land Record,1,0,0,2024-05-08,,Submitted
DOC-0010651,LG-001053,Ownership Proof,1,1,0,2022-12-19,2023-01-06,Verified
DOC-0010652,LG-001053,Ownership Proof,1,0,0,2023-01-15,,Submitted
DOC-0010653,LG-001053,Survey Record,1,1,0,2022-11-30,2022-12-22,Verified
DOC-0010654,LG-001053,Compensation Document,1,1,0,2023-01-16,2023-01-27,Verified
DOC-0010655,LG-001053,Survey Record,1,1,0,2023-01-06,2023-01-24,Verified
DOC-0010656,LG-001053,Land Record,1,1,0,2022-12-14,2022-12-31,Verified
DOC-0010657,LG-001053,Land Record,1,1,0,2022-12-09,2023-01-06,Verified
DOC-0010658,LG-001053,Land Record,1,0,0,2022-12-01,,Submitted
DOC-0010659,LG-001053,Compensation Document,0,0,0,,,Pending
DOC-0010660,LG-001053,Ownership Proof,1,1,1,2023-01-08,2023-02-10,Verified
DOC-0010661,LG-001053,Ownership Proof,1,1,0,2022-12-15,2023-01-14,Verified
DOC-0010662,LG-001053,Compensation Document,1,1,0,2022-12-10,2023-01-11,Verified
DOC-0010663,LG-001053,Survey Record,1,1,0,2022-12-01,2022-12-19,Verified
DOC-0010664,LG-001054,Compensation Document,1,1,0,2023-12-10,2024-01-18,Verified
DOC-0010665,LG-001054,Compensation Document,1,1,0,2023-12-11,2024-01-07,Verified
DOC-0010666,LG-001054,Land Record,1,1,0,2023-12-26,2024-01-13,Verified
DOC-0010667,LG-001054,Identity Document,1,0,0,2023-12-03,,Submitted
DOC-0010668,LG-001054,Compensation Document,1,1,0,2023-12-26,2024-01-17,Verified
DOC-0010669,LG-001054,Land Record,1,0,0,2023-12-10,,Submitted
DOC-0010670,LG-001054,Survey Record,1,0,0,2024-01-17,,Submitted
DOC-0010671,LG-001054,Land Record,1,1,0,2024-01-10,2024-01-20,Verified
DOC-0010672,LG-001054,Identity Document,1,1,0,2023-12-08,2023-12-28,Verified
DOC-0010673,LG-001054,Survey Record,1,0,0,2023-12-01,,Submitted
DOC-0010674,LG-001054,Survey Record,1,1,0,2023-12-11,2024-01-14,Verified
DOC-0010675,LG-001055,Survey Record,1,0,0,2023-07-11,,Submitted
DOC-0010676,LG-001055,Land Record,1,1,0,2023-07-28,2023-08-31,Verified
DOC-0010677,LG-001055,Identity Document,1,1,0,2023-06-18,2023-07-15,Verified
DOC-0010678,LG-001055,Survey Record,1,0,0,2023-07-16,,Submitted
DOC-0010679,LG-001055,Survey Record,1,1,0,2023-06-09,2023-06-24,Verified
DOC-0010680,LG-001055,Identity Document,1,0,0,2023-08-02,,Submitted
DOC-0010681,LG-001056,Ownership Proof,1,0,0,2022-01-09,,Submitted
DOC-0010682,LG-001056,Identity Document,1,1,0,2021-12-16,2022-01-11,Verified
DOC-0010683,LG-001056,Identity Document,1,1,0,2022-01-11,2022-02-17,Verified
DOC-0010684,LG-001056,Identity Document,1,1,0,2021-12-05,2021-12-25,Verified
DOC-0010685,LG-001056,Identity Document,1,1,0,2021-12-02,2022-01-03,Verified
DOC-0010686,LG-001056,Land Record,1,1,0,2021-12-20,2022-01-03,Verified
DOC-0010687,LG-001056,Compensation Document,1,1,0,2021-11-21,2021-12-24,Verified
DOC-0010688,LG-001056,Identity Document,1,0,0,2021-11-26,,Submitted
DOC-0010689,LG-001056,Compensation Document,1,1,0,2021-12-14,2022-01-15,Verified
DOC-0010690,LG-001056,Ownership Proof,1,1,0,2021-12-31,2022-02-07,Verified
DOC-0010691,LG-001056,Compensation Document,1,1,1,2021-12-05,2021-12-24,Verified
DOC-0010692,LG-001056,Compensation Document,1,1,1,2021-12-26,2022-02-03,Verified
DOC-0010693,LG-001056,Identity Document,1,1,0,2021-12-12,2021-12-27,Verified
DOC-0010694,LG-001057,Identity Document,1,0,0,2022-12-10,,Submitted
DOC-0010695,LG-001057,Compensation Document,1,1,0,2022-12-28,2023-01-10,Verified
DOC-0010696,LG-001057,Ownership Proof,1,1,0,2022-12-30,2023-01-22,Verified
DOC-0010697,LG-001057,Ownership Proof,1,0,0,2023-01-18,,Submitted
DOC-0010698,LG-001057,Identity Document,1,0,0,2023-01-22,,Submitted
DOC-0010699,LG-001057,Identity Document,1,0,0,2023-01-31,,Submitted
DOC-0010700,LG-001057,Ownership Proof,1,0,1,2023-01-11,,Submitted
DOC-0010701,LG-001057,Survey Record,1,1,0,2022-12-11,2022-12-23,Verified
DOC-0010702,LG-001057,Survey Record,1,0,0,2022-12-13,,Submitted
DOC-0010703,LG-001057,Survey Record,1,1,0,2023-01-18,2023-02-02,Verified
DOC-0010704,LG-001058,Land Record,0,0,0,,,Pending
DOC-0010705,LG-001058,Survey Record,0,0,0,,,Pending
